	NAME	LATITUDE	LONGITUDE
398	PLEASANT VIEW AMISH SCHOOL	44.62366	-88.906911
399	QUAKER VALLEY AMISH SCHOOL	43.556998334	-90.20786194
400	ROLLING ACRES AMISH SCHOOL	44.3569	-91.256341
401	THE GODDARD SCHOOL	40.200401897	-105.072726435
402	AL-HADI SCHOOL OF ACCELERATIVE LEARNING	29.742046973	-95.500217922
403	THE LIBERTY SCHOOL	37.276809892	-107.877592596
404	ALDEN MONTESSORI SCHOOL	33.072601635	-97.092407457
405	VILLAGE CHILD LEARNING CENTER	39.623658923	-104.879152484
406	ALPINE CHRISTIAN ACADEMY	32.535507424	-94.719374367
407	WILLOW TREE MONTESSORI	41.454577476	-73.036165303
408	ANGLETON CHRISTIAN SCHOOL	29.198421506	-95.429954624
409	MESIVTA ATERES SHMUEL OF WATERBURY	41.567981973	-73.040735689
410	APPLESEED ACADEMY	32.797522825	-96.612740982
411	NEW ENGLAND SCHOOL OF MONTESSORI	41.237994822	-73.009775822
412	ATHENS CHRISTIAN PREPARATORY ACADEMY	32.198609446	-95.835219942
413	ATONEMENT ACADEMY	29.587234569	-98.645097846
414	AUSTIN CHILDREN'S MONTESSORI	30.1837575	-97.817119563
415	BROWNSVILLE MONTESSORI ACADEMY	25.922799016	-97.509898857
416	BRUSHY CREEK MONTESSORI SCHOOL	30.517120381	-97.774902063
417	CANYON CREEK DAY SCHOOL	33.058681867	-96.773263475
418	CENTER FOR HEARING AND SPEECH	29.757738778	-95.407893778
419	CHILDRENS HOUSE MONTESSORI	33.094035271	-96.645881679
420	CHOICES LEADERSHIP ACADEMY	32.99737177	-96.855003298
421	CHRISTIAN CARE ACADEMY	33.386557609	-96.558444526
422	CORNERSTONE ACADEMY	32.657790282	-97.113230065
423	COUTS CHRISTIAN ACADEMY	32.768214441	-97.794537778
424	CREME DE LA CREME - PLANO	33.015405728	-96.812036058
425	CRESTVIEW BAPTIST EARLY CHILDHOOD CENTER	31.983169334	-102.151567917
426	CROSS OF CHRIST LUTHERAN SCHOOL	32.595406504	-96.890597621
427	CUNAE INTERNATIONAL SCHOOL	30.140790466	-95.508788555
428	DALLAS INTERNATIONAL SCHOOL	32.917581577	-96.80201852
429	DAY SCHOOL FOR LITTLE PEOPLE	29.754086195	-94.927479847
430	EDNA CHRISTIAN ACADEMY	28.959649493	-96.648450994
431	FATHER YERMO HIGH SCHOOL	31.768695828	-106.4404199
432	FIRST BAPTIST CHURCH WEEKDAY PRESCHOOL AND KINDER	33.469804004	-94.079799311
433	FIRST METHODIST SCHOOL	32.648870215	-96.910197303
434	FIRST STEPS MONTESSORI SCHOOL	29.742715274	-95.427035258
435	GALAXY RANCH PRIVATE SCHOOL	32.906158687	-96.437593222
436	GRACE CHRISTIAN SCHOOL	29.543087206	-98.640178522
437	GRACE DAY SCHOOL	31.741429795	-106.366875045
438	GRACE FELLOWSHIP CHRISTIAN SCHOOL	32.807932255	-96.594903961
439	GREATER CALVARY ACADEMY	30.318738138	-97.690092608
440	HAMILTON ACADEMY	32.92498101	-96.885883019
441	HEALTH AND HUMAN SERVICE ACADEMY	29.831318628	-95.375713421
442	HEALTHY BEGINNINGS MONTESSORI HOUSE	33.043943817	-96.649057805
443	HERITAGE MONTESSORI ACADEMY OF ALLEN	33.116743922	-96.697025123
444	INCARNATE WORD ACADEMY-ELEM LEVEL	27.762166568	-97.392659906
445	ISLAMIC FAITH ACADEMY	32.329002143	-95.234910359
446	VISION CHRISTIAN ACADEMY	36.934486944	-91.332378673
447	INNOVATIVE MONTESSORI SCHOOL - KATY	29.740023097	-95.73330309
448	INSTITUTO BILINGUE SAN JOSE	26.198518935	-98.302353421
449	INTERNATIONAL PREPARATORY SCHOOL	29.601934467	-95.581479583
450	AUSTIN ECO BILINGUAL SCHOOL	30.358679311	-97.734693209
451	JOSHUA CHRISTIAN ACADEMY	32.479535743	-97.379166003
452	KANGAROO FOREST EARLY CHILDHOOD CENTER	30.178420863	-95.543556995
453	KIDDIE KOLLEGE KINDERGARTEN	31.860987103	-102.380328976
454	KIDS R KIDS #32	29.857412189	-95.606552595
455	KILLEEN ADVENTIST JR ACADEMY	31.121668304	-97.691770174
456	KINGDOM HEIGHTS CHRISTIAN SCHOOL	30.515987787	-97.690385695
457	LAKE CITIES MONTESSORI SCHOOL	32.893222663	-96.60399252
458	LEGACY PREPARATORY CHRISTIAN ACADEMY	30.225561989	-95.545948998
459	THE SCHOOL OF WONDERS	29.599982428	-95.580296657
460	LOCKHART MONTESSORI SCHOOL	29.818026454	-97.683329647
461	LUBBOCK JUNIOR ACADEMY	33.545550428	-101.879640171
462	MAC ARTHUR PARK LUTHERAN SCHOOL	29.52491468	-98.443774879
463	MEADOW OAKS ACADEMY	32.748507823	-96.596050191
464	MEMORIAL CREME DE LA CREME	29.778057752	-95.558592637
465	MESSIAH LUTHERAN LAMBS EARLY CHILDHOOD SCHOOL	33.008037775	-96.728585306
466	METROPLEX CHAPEL ACADEMY	32.839408	-97.073979
467	MISS BLOOMINGDALES ACADEMY	32.859998189	-96.926389002
468	MISS ENDY'S CHRISTIAN ACADEMY	32.71857104	-97.411569536
469	MONARCH ACADEMY AT MORGAN'S WONDERLAND	29.538565577	-98.392723392
470	MONTESSORI CHILDREN'S HOUSE	33.085451078	-96.729857725
471	MONTESSORI MORNING GLORY SCHOOL	29.775041894	-95.532014375
472	MT OLIVE CHURCH OF PLANO SCHOOL OF THE ARTS	33.025949077	-96.712222924
473	NEW CENTURY MONTESSORI ACADEMY	32.974995292	-96.653677
474	NEW SOUTHWEST MONTESSORI	29.65302702	-95.607040435
475	NEWFOUND ACADEMY	32.969289216	-96.855384446
476	OAK HILL MONTESSORI SCHOOL	32.2752907	-95.339548439
477	PANTEGO CHRISTIAN ACADEMY-MANSFIELD CAMPUS	32.598224629	-97.10145478
478	PEACE LUTHERAN PRESCHOOL & DAYCARE	31.84852159	-106.557842939
479	PEACEFUL BEGINNINGS MONTESSORI ACADEMY	29.725464423	-95.661029994
480	PRIMERA DAY SCHOOL	27.761681864	-97.414391824
481	PRIMROSE SCHOOL OF LAKE HOUSTON	30.007459406	-95.171105125
482	PRIMROSE SCHOOL OF PEARLAND PARKWAY	29.56710315	-95.258157462
483	REDD SCHOOL	30.001660979	-95.515943624
484	SANTA CRUZ CATHOLIC SCHOOL	30.088413487	-97.831257911
485	SECOND CHANCE TECHNOLOGY EDGE	29.831279077	-95.37569509
486	SILVERLINE MONTESSORI SCHOOL - SHADOW CREEK	29.574516214	-95.407456575
487	SOUTHERN PREPARATORY ACADEMY	29.601864909	-95.504167669
488	SPANISH SCHOOLHOUSE	32.963629186	-96.785577295
489	SPRINGBOK ACADEMY	33.227976441	-97.14356091
490	ST CECILIA CATHOLIC SCHOOL	29.778867171	-95.530788427
491	ST DOMINIC SAVIO CATHOLIC HIGH SCHOOL	30.490379571	-97.758971842
492	ST JOSEPH CATHOLIC SCHOOL	32.524733925	-94.361623941
493	ST LUKE'S PRESCHOOL	33.553628497	-101.895397339
494	ST MARY OF THE PURIFICATION MONTESSORI SCHOOL	29.719247545	-95.36864871
495	ST PAUL'S PREPARATORY ACADEMY	32.636341568	-97.180868378
496	STEPPING STONES ACADEMY	32.943519355	-97.282193387
497	THE ACADEMY	32.745968987	-97.79814591
498	THE DA VINCI SCHOOL	32.896701	-96.838983547
499	THE MONTESSORI SCHOOL OF CENTRAL TEXAS	31.087791468	-97.360573563
500	THE TENNEY SCHOOL	29.743232754	-95.537351701
501	TLC CHILD DEVELOPMENT CENTERS ON HEDGCOXE	33.079082128	-96.803917525
502	TZU CHI GREAT LOVE PRESCHOOL AND KINDERGARTEN	32.951490518	-96.738132391
503	WARREN MONTESSORI	33.108535096	-96.791321274
504	WESTERN ACADEMY	29.79751026	-95.537052211
505	WESTLAKE PREPARATORY LUTHERAN ACADEMY	29.685362135	-95.780631032
506	FERNWOOD ACADEMY	41.074909572	-112.000506873
507	CARMEN B PINGREE CENTER	40.751464424	-111.845947127
508	CASCADE MOUNTAIN HIGH SCHOOL	40.330361411	-111.708392369
509	CATALYST PREPARATORY ACADEMY	41.490854215	-112.036697517
510	CEDAR RIDGE ACADEMY	40.383552	-110.072541
511	FIELDSTONE ACADEMY	39.139070528	-111.820454918
512	I. J. AND JEANNE WAGNER JCC EARLY CHILDHOOD CENTER	40.773813956	-111.840011838
513	KIDS WORLD ACADEMY	40.639355813	-111.92972345
514	MAPLE LAKE ACADEMY	40.119622631	-111.710439716
515	MISS BILLIES KIDS KAMPUS	40.752329101	-111.897800406
516	NORTHRIDGE LEARNING CENTER/DORIUS ACADEMY	41.095121824	-111.974183445
517	OAKGROVE SCHOOL	41.242191082	-111.970445331
518	ST ANDREW CATHOLIC SCHOOL	40.536063197	-111.976411263
519	ST JOSEPH CATHOLIC SCHOOL	41.210518674	-111.956208148
520	UINTA ACADEMY	41.666642552	-111.94849238
521	WASATCH INTERMOUNTAIN ACADEMY	41.083604332	-111.970402581
522	INTERNATIONAL CHILDRENS SCHOOL INC.	44.46899581	-73.172802097
523	OKEMO MOUNTAIN SCHOOL	43.397575612	-72.68978087
524	SHARON ACADEMY	43.785640056	-72.453702723
525	ADAMS INTERNATIONAL SCHOOL	37.709632296	-77.806786249
526	AMBLESIDE SCHOOL	39.003088379	-77.35214611
527	APPOMATTOX CHRISTIAN ACADEMY	37.349053	-78.816639
528	ARRIS MONTESSORI	39.017868572	-77.455354981
529	BEAR CREEK ACADEMY	37.479786062	-78.278802155
530	BEST ACADEMY	38.810183876	-77.254604301
531	BETHEL CHRISTIAN SCHOOL	37.021532114	-76.395505944
532	CALVARY CHRISTIAN SCHOOL	37.702072571	-78.312638123
533	FAIRFAX BAPTIST TEMPLE ACADEMY	38.777596789	-77.301235462
534	FAITH BAPTIST ACADEMY	38.89932428	-77.262991172
535	FIRST BAPTIST CHURCH CHILD DEVELOPMENT  CTR	37.269005118	-79.946601571
536	FIRST FRIENDS CHRISTIAN ACADEMY	37.053473574	-76.427540716
537	FOREVER YOUNG MONTESSORI SCHOOL AND DAY CARE	36.861655083	-76.133471899
538	GATEWAY CHRISTIAN SCHOOL	37.244255109	-80.367228101
539	GODDARD SCHOOL-RIVERS BEND	37.352513988	-77.35698669
540	GRAFTON-LEESBURG PRIVATE DAY SCHOOL	39.116607526	-77.584915395
541	HOPE HAVEN DAY SCHOOL	36.689239671	-79.371338651
542	IMMANUEL LUTHERAN SCHOOL	38.821995769	-77.065230072
543	LIBERTY POINT BEHAVIORAL HEALTHCARE	38.1408602	-79.09450522
544	THE BOYD SCHOOL - STERLING	39.043792207	-77.396171173
545	MONARCH CHRISTIAN ACADEMY	38.909120722	-77.469974343
546	MONTESSORI CHILDREN'S CENTER	38.824940131	-77.439292698
547	MONTESSORI CHILDREN'S HOUSE OF FRANKTOWN	37.476323433	-75.881561913
548	MOUNTAINTOP MONTESSORI SCHOOL	38.031302	-78.443768
549	NORFOLK MONTESSORI ACADEMY	36.85346027	-76.239483911
550	NORTH SPRING BEHAVIORAL HEALTHCARE	39.145597069	-77.546523694
551	PATHWAYS DAY SCHOOL	36.788767669	-78.877765136
552	POPLAR SPRINGS HOSPITAL LEARNING CENTER	37.187829628	-77.359173486
553	PRINCE OF PEACE LUTHERAN SCHOOL	38.780971338	-77.230716781
554	SHENANDOAH ACADEMY	38.466185086	-78.876265527
555	ST AIDANS EPISCOPAL DAY SCHOOL	38.725598563	-77.066878965
556	ST JAMES EPISCOPAL SCHOOL	38.711684377	-77.796025524
557	ST MARK CHRISTIAN ACADEMY	36.815425456	-76.324700647
558	SWEETHAVEN CHRISTIAN ACADEMY	36.868918732	-76.378455952
559	THE AUBURN SCHOOL	38.953606013	-77.411958701
560	THE FAISON SCHOOL	37.58422071	-77.50059557
561	THE LEAD CENTER LTD	37.295473	-77.29066
562	THE LEARNING CENTER	36.875071338	-82.268153917
563	VIRGINIA EPISCOPAL SCHOOL	37.453275	-79.190888
564	WARE ACADEMY	37.426090856	-76.504282281
565	CROSSPOINT	47.599634239	-122.708330151
566	OUR HOPE CHRISTIAN ACADEMY	40.443758156	-74.853757794
567	ACADEMY FOR PRECISION LEARNING	47.665695744	-122.313679562
568	ACADEMY NW/FAMILY ACADEMY	47.468882465	-122.343378434
569	BRIDGEWAY CHRISTIAN ACADEMY	48.833930227	-122.528051832
570	BRIGHTMONT ACADEMY - SAMMAMISH	47.615701049	-122.036342575
571	CAMANO LUTHERAN PRESCHOOL & KINDERGARTEN	48.24193498	-122.438691132
572	CHESTNUT MONTESSORI SCHOOL	47.642670619	-122.196670131
573	CHILDRENS HOUSE MONTESSORI	47.641835196	-117.434899741
574	EASTRIDGE CHRISTIAN SCHOOL	47.556293428	-122.01684571
575	FAMILY HOUSE ACADEMY	46.111026773	-122.861475049
576	FOOTHILLS CHRISTIAN SCHOOL	48.427337444	-122.306156488
577	HARBOR MONTESSORI	47.319240733	-122.61116743
578	HIGHLAND CHRISTIAN SCHOOLS	48.191365049	-122.121981323
579	KAPKA COOPERATIVE SCHOOL	47.664497067	-122.35225219
580	KINDERCARE LEARNING CENTER #1696	47.295757794	-122.381592467
581	KING OF KINGS LUTHERAN PRESCHOOL AND KINDERGARTEN	47.439421532	-122.197833169
582	LAKEWOOD LUTHERAN SCHOOL	47.155610671	-122.572115798
583	MASON COUNTY CHRISTIAN SCHOOL	47.237452052	-123.09441097
584	MONTESSORI FARMHOUSE	47.42594408	-122.630437845
585	NORTHERN LIGHTS MONTESSORI SCHOOL	47.617578591	-122.146320314
586	NORTHLAKE MONTESSORI & CC	47.755639411	-122.212764216
587	OVERCOMER ACADEMY	47.301174181	-122.27611373
588	PACIFIC CREST SCHOOL	47.660288102	-122.36421226
589	PERKINS SCHOOL	47.694226022	-122.318084766
590	POPE JOHN PAUL II HIGH SCHOOL	47.037246175	-122.808675072
591	SAGEBRUSH MONTESSORI SCHOOL	46.26746917	-119.289747538
592	SELAH COVENANT CHRISTIAN SCHOOL	46.671432058	-120.537068505
593	SETON CATHOLIC COLLEGE PREPARATORY HIGH SCHOOL	45.627297838	-122.556753063
594	SMALL WORLD MONTESSORI	47.881000733	-122.18712083
595	UCIC LEARNING CENTER	47.780380734	-122.18272904
596	VANCOUVER MONTESSORI SCHOOL	45.632320867	-122.566388522
597	BELLINGHAM COMMUNITY FREE SCHOOL	48.7666984	-122.457355074
598	WHIDBEY ISLAND WALDORF SCHOOL	47.97985	-122.405623
599	BIBLE CENTER SCHOOL	38.343352715	-81.67692971
600	CHARLESTON MONTESSORI SCHOOL	38.368153431	-81.63964316
601	CROSS LANES CHRISTIAN SCHOOL	38.437916932	-81.784040256
602	FREEDOM CHRISTIAN ACADEMY	38.421409681	-81.839946086
603	LIGHTHOUSE CHRISTIAN ACADEMY	38.683419129	-80.761811088
604	ST JOSEPH GRADE SCHOOL	38.419917686	-82.436008636
605	BALDWIN CHRISTIAN SCHOOL	44.991835835	-92.375549215
606	AUTAUGA ACADEMY	32.472089808	-86.541877279
607	CAMELLIA BAPTIST WEM	32.469050463	-86.457872734
608	CORPUS CHRISTI CATHOLIC SCHOOL	30.682418387	-88.187570321
609	COVENANT CHRISTIAN SCHOOL	30.66861743	-88.209271574
610	DIXONS TOTAL TOUCH CHILD DEVELOPMENT CENTER	30.751781945	-88.111905817
611	EVANGEL CHRISTIAN SCHOOL	30.798933297	-88.10501979
612	FIRST BAPTIST KINDERGARTEN	32.461604462	-86.470638365
613	KNOLLWOOD CHRISTIAN SCHOOL	30.658944922	-88.179759567
614	LITTLE FLOWER CATHOLIC SCHOOL	30.674743679	-88.090267012
615	MARIETTA JOHNSON SCHOOL OF ORGANIC EDUCATION	30.509022	-87.900916
616	MCGILL-TOOLEN CATHOLIC HIGH SCHOOL	30.689417425	-88.071731302
617	MOBILE CHRISTIAN SCHOOL	30.64397271	-88.179803405
618	MOBILE JUNIOR ACADEMY	30.651232584	-88.208500748
619	MONTESSORI WORLD SCHOOL	30.648440164	-88.231735471
620	MOST PURE HEART OF MARY SCHOOL	30.696626082	-88.053257705
621	NORTH MOBILE CHRISTIAN SCHOOL	30.80136936	-88.102136004
622	SAFE HAVEN CHRISTIAN ACADEMY	30.742020241	-88.077419472
623	ST MARY CATHOLIC SCHOOL	30.690712415	-88.071456457
624	ST PIUS X SCHOOL	30.678457327	-88.113899
625	ROSEDALE CHILD DEVELOPMENT CENTER	40.673425863	-73.731723018
626	SUMMERHILL PAROCHIAL SCHOOL	42.629152102	-76.306995849
627	LAKE POINTE ACADEMY	35.063584181	-81.091316572
628	WINCHESTER CHRISTIAN ACADEMY	35.178995077	-86.091684892
629	FAITH ACADEMY	26.894737498	-99.26571753
630	MIRUS ACADEMY	29.787967827	-95.82076532
631	LIAHONA ACADEMY	37.176124979	-113.307084132
632	IMAGINATION SCHOOL	47.122399732	-122.438738948
633	CALVARY BAPTIST CHRISTIAN SCHOOL	43.17994019	-88.751445345
634	CERIA M TRAVIS ACADEMY	43.038486076	-87.94898739
635	CHILDREN'S COMMUNITY SCHOOL	43.00368736	-89.742548611
636	CHRIST LUTHERAN SCHOOL	44.911267928	-91.381601594
637	CORNERSTONE CHRISTIAN ACADEMY	43.598272753	-90.88823272
638	MONTESSORI CHILDREN'S HOUSE	43.048569771	-89.475614522
639	NEW TESTAMENT CHRISTIAN ACADEMY	43.162455894	-88.037181283
640	PLEASANT RIDGE WALDORF SCHOOL	43.556079428	-90.884244715
641	REGIS HIGH SCHOOL	44.804375179	-91.472336926
642	ST JOHN THE BAPTIST CATHOLIC SCHOOL	43.748041877	-87.98403739
643	ST JOSEPH ACADEMY	42.988889717	-87.934475996
644	ST ROSE ST MARY'S SCHOOL	44.617175206	-88.759710636
645	UTICA CHRISTIAN SCHOOL	42.962661416	-89.123030443
646	ST DOMINIC CATHOLIC SCHOOL	30.64118876	-88.146427702
647	ST VINCENT DEPAUL SCHOOL	30.586273324	-88.196146106
648	A BETTER CHANCE SCHOOL/CAL AUTISM FOUNDATION	37.988260056	-122.331302056
649	CALVARY CHRISTIAN	37.978017177	-122.015132873
650	CALVARY TEMPLE CHRISTIAN SCHOOL	38.022935421	-121.982113437
651	CARONDELET HIGH SCHOOL	37.933466269	-122.033601196
652	CHICO OAKS ADVENTIST SCHOOL	39.754505406	-121.805005023
653	CHRISTIAN FAMILY LEARNING CENTER	38.039593785	-120.533654677
654	CONTRA COSTA CHRISTIAN SCHOOL	37.922083386	-122.078597342
655	CONTRA COSTA JEWISH DAY SCHOOL	37.888793112	-122.136338745
656	COUNTRY DAY MONTESSORI	38.736341878	-120.814003139
657	CRESTMONT SCHOOL	37.944580872	-122.31612688
658	DAINTY CENTER/WILLOW WOOD SCHOOL	37.933179272	-121.710514544
659	EAST BAY WALDORF SCHOOL	37.962578802	-122.303450737
660	EL SOBRANTE CHRISTIAN SCHOOL	37.980392673	-122.296325012
661	GUIDING HANDS SCHOOL, INC.	38.636937366	-121.070452097
662	HERITAGE BAPTIST ACADEMY	37.956803483	-121.751432837
663	HILLTOP CHRISTIAN SCHOOL	37.968027861	-121.78065746
664	HOLY TRINITY SCHOOL	38.657752402	-121.018210424
665	LA CHEIM SCHOOL	38.008158508	-121.811504512
666	LA CHEIM SCHOOL, INC.	37.97566819	-122.334422822
667	MONTESSORI FAMILY SCHOOL	37.932102656	-122.310851752
668	NEW LIFE CHRISTIAN SCHOOL/GREAT BEGINNINGS PRESCHO	40.588356941	-124.147615882
669	PROVIDENCE CHRISTIAN SCHOOL	39.747469115	-122.168011166
670	NORTHCREEK ACADEMY & PRESCHOOL	37.922606424	-122.028212151
671	NOTRE DAME SCHOOL	39.725735493	-121.842582979
672	ORINDA ACADEMY	37.883918571	-122.183649641
673	PLEASANT VALLEY BAPTIST SCHOOL	39.794025935	-121.893802009
674	SALESIAN HIGH SCHOOL	37.953003061	-122.341106978
675	SENECA CENTERS OLIVERA SCHOOL	37.951419822	-122.036082937
676	SMALL WORLD MONTESSORI SCHOOL	37.976989519	-122.309651734
677	SPECTRUM CENTER - TARA HILLS	37.998293832	-122.323171927
678	ST PATRICK SCHOOL	38.028746533	-122.263115673
679	STEP BY STEP MONTESSORI SCHOOL	37.958273176	-121.973022904
680	SUMMITVIEW	38.673292	-120.673875
681	TABERNACLE SCHOOL	37.974624053	-121.984691754
682	THE CHILD DAY SCHOOL - SAN RAMON / HIDDEN CANYON	37.779613753	-121.997687815
683	TOBINWORLD II	37.935527	-121.698402
684	WILKINSON SCHOOL	37.500081403	-122.466777071
685	WOOD ROSE ACADEMY	37.952729105	-121.997782422
686	GARY K. HERBERGER YOUNG SCHOLARS ACADEMY	33.608744784	-112.159428514
687	INTERMOUNTAIN ACADEMY	32.22519846	-110.991056755
688	MARICOPA VILLAGE CHRISTIAN SCHOOL	33.376928942	-112.232741784
689	MIS MANOS MONTESSORI SCHOOL	32.352331603	-110.971595058
690	MONTESSORI IN THE PARK	33.467109969	-112.360108076
691	MONTESSORI OF SURPRISE	33.652585843	-112.372475397
692	THE NEW FOUNDATION-MARION BURTON SCHOOL	33.461911259	-111.913999616
693	NORTHLAND CHRISTIAN SCHOOL	35.254787044	-111.556312697
694	PRIMROSE SCHOOL OF EAST MESA	33.366102862	-111.620660906
695	RED SANDS CHRISTIAN SCHOOL	35.005221927	-110.702451171
696	SAN PEDRO VALLEY ACADEMY	32.25163	-110.862341
697	SCOTTSDALE CHRISTIAN ACADEMY	33.617358103	-111.979068846
698	SPONDEO PRESCHOOL	33.302861641	-111.757910261
699	TANQUE VERDE LUTHERAN PRESCHOOL & KINDERGARTEN	32.258814822	-110.807351614
700	THE LITTLE RANCH SCHOOL	32.25808	-110.953541
701	TORAH DAY SCHOOL OF PHOENIX	33.539080013	-112.088435327
702	YESHIVA HIGH SCHOOL OF ARIZONA	33.537761065	-112.063796279
703	FRENCH AMERICAN SCHOOL	34.105176262	-118.279338852
704	ANGELA'S WORKSHOP	34.024582357	-118.39742091
705	JUDSON INTERNATIONAL SCHOOL	34.173585181	-118.117174365
706	AGBU VATCHE & TAMAR MANOUKIAN HIGH	34.162279843	-118.099213361
707	SEQUOYAH	34.136390466	-118.154528765
708	SAN FERNANDO VALLEY PRO SCHOOL	34.163908103	-118.345584694
709	MARKSSTART MONTIESSORI	34.17966	-118.370981
710	LEARNING ADVENTURES PRESCHOOL KINDERGARTEN	34.667347176	-118.124050487
711	LEPORT SCHOOLS	33.647304565	-117.734215515
712	BETHEL BAPTIST CHURCH	33.735797026	-117.936787562
713	CENTRAL COAST INTERNATIONAL SCHOOL	35.293732952	-120.672082738
714	CREATIVE BEGINNINGS MONTESSORI-ELEMENTARY	33.830885742	-116.550497418
715	ADVENTIST CHRISTIAN SCHOOL	35.629461115	-117.681510646
716	AMERICAN ADVANCED ACADEMY	37.580798666	-122.359183411
717	GOSPEL OUTREACH SCHOOL	40.794903	-124.17195
718	IMMANUEL CHRISTIAN SCHOOL	35.647735443	-117.671429726
719	KONOCTI CHRISTIAN ACADEMY	39.039737649	-122.917986817
720	MISTWOOD MONTESSORI SCHOOL	40.799958913	-124.151287324
721	NORTH KERN CHRISTIAN SCHOOL	35.593930737	-119.351062459
722	SEQUOIA CHRISTIAN ACADEMY	35.772795155	-119.241441041
723	ST ROSE-THOMAS MCCARTHY SCHOOL	36.335245176	-119.644645626
724	VALLEY ACHIEVEMENT CENTER	35.342459685	-119.049114285
725	WESTLAKE SEVENTH-DAY ADVENTIST SCHOOL	39.120686184	-122.903670128
726	AMERIMONT ACADEMY	33.865033024	-117.741536949
727	ANOVA CENTER FOR EDUCATION, CONCORD	37.993280257	-122.026749773
728	APPLIED SCHOLASTICS ACADEMY- EAST BAY	37.769608102	-122.249428846
729	ARCADIA COLLEGE PREPARATORY	34.130734922	-118.025984181
730	AS YOU ARE PRESCHOOL	34.21351918	-118.527687769
731	ATHENA ACADEMY	37.414831557	-122.104658511
732	AVERROES HIGH SCHOOL	37.519838309	-121.945107819
733	BALBOA CITY SCHOOL	32.72692	-117.159851
734	BANYAN TREE FOUNDATIONS ACADEMY	32.737463488	-117.214116385
735	BEACH HIGH SCHOOL	36.99459	-121.954051
736	BEACON HILL CHRISTIAN ACADEMY	40.865173738	-121.845629929
737	CALVARY CHRISTIAN ACADEMY	37.275209549	-121.881072947
738	CAMPBELL HALL (EPISCOPAL)	34.152988773	-118.397881257
739	CANYON RIDGE CHRISTIAN PREP	33.405206312	-117.164580737
740	CARDEN ACADEMY OF ALMADEN	37.249242865	-121.897328388
741	CARDEN DAY SCHOOL	37.296347489	-121.911539291
742	CASA DEL BAMBINI	37.426774358	-122.146717769
743	CASE EDUCATIONAL PROGRAM	33.161983488	-117.346612077
744	CENTRAL CHRISTIAN SCHOOL	36.911298666	-121.754877869
745	DAMASCUS ROAD ACADEMY	34.240501641	-118.485804231
746	DAWN CHRISTIAN ACADEMY	37.523901598	-122.304351015
747	THE MONTESSORI ACADEMY OF ANAHEIM	33.846327107	-117.889904763
748	FIRST PETERS CAREER COLLEGE	34.470051866	-117.331285245
749	FOLSOM EDUCATIONAL ACADEMY	38.666130996	-121.132945959
750	FUSION ACADEMY WARNER CENTER	34.178986531	-118.600343304
751	FUSION ACADEMY--WALNUT CREEK	37.929437683	-122.058498527
752	GOLDEN BRIDGES SCHOOL	37.743257082	-122.437659503
753	GOLDEN WINGS ACADEMY INC	33.843156218	-118.263593868
754	GRACE CHRISTIAN ACADEMY	39.399028754	-123.350560493
755	MONTESSORI DISCOVERY GARDEN	34.05676	-118.429261
756	MONTESSORI INSTITUTE OF SAN DIEGO CHILD HOUSE	32.864962436	-117.239144162
757	MONTESSORI INTERNATIONAL ACADEMY	33.709406431	-117.858934601
758	MONTESSORI LEARNING CENTER	33.837414245	-117.920925984
759	MORNINGSTAR CHINESE SCHOOL	37.327930021	-121.979879726
760	MOUNT CARMEL ACADEMY	33.907194984	-117.526886692
761	MT CALVARY LUTHERAN EARLY EDUCATION CENTER	34.233415078	-117.206825183
762	MTVERNON CHRISTIAN ACADEMY	37.723646	-122.455104
763	MVP DIAMOND ACADEMY	38.523840802	-121.475259585
764	NEW LIFE CHRISTIAN ACADEMY	34.651051353	-120.451067982
765	OASIS TRILINGUAL COMMUNITY SCHOOL	34.136723	-118.132252
766	PROVIDENCE CHRISTIAN ACADEMY	34.00536	-117.739251
767	PROVIDENCE CHRISTIAN SCHOOL	37.332859146	-120.444430055
768	REDEEMER BY THE SEA LUTHERAN KINDERGARTEN&PRESCHL	33.113168548	-117.286323292
769	RENAISSANCE VILLAGE ACADEMY	32.914034339	-117.110756723
770	RENASCENCE SCHOOL INTERNATIONAL	33.679301509	-117.929109585
771	REVIVAL CHRISTIAN ACADEMY	33.642352924	-117.150636692
772	ROCK CHRISTIAN ACADEMY	33.850191165	-117.818915089
773	SABA ACADEMY	37.421185755	-121.958252384
774	SAFARI LEARNING ACADEMY	37.9763	-120.345171
775	SAN DIEGO LIBERAL ARTS ACADEMY	33.00214	-117.087831
776	SAN FRANCISCO PACIFIC ACADEMY	37.77563	-122.494281
777	SAN JUAN MONTESSORI	33.495576295	-117.668452776
778	SAN LUIS OBISPO CHRISTIAN ACADEMY	35.27605	-120.648561
779	SANTA CLARA CHRISTIAN SCHOOL	37.367659253	-121.990868509
780	THE AMERICAN UNIVERSITY FOR SCIENCE AND TECHNOLOGY	34.167673644	-118.53224013
781	THE CHILDREN'S SCHOOL OF ART AND SCIENCE	37.44499	-122.146891
782	THE CREEKSIDE SCHOOL	37.288024765	-121.875015415
783	TABERNACLE OF DAVID CHRISTIAN ACADEMY	34.168818816	-118.118824281
784	THE GIRLS MIDDLE SCHOOL	37.43551841	-122.109938489
785	THE KNOX SCHOOL OF SANTA BARBARA	34.428657332	-119.70697259
786	THE KOONINGS CENTER	32.94956	-117.065441
